id	image_type	year	title	image	description
1893	jpg	2014	HE'S BECOME NATWARIOUS ?	https://amul.com/files/hits/amul-hits-1893.jpg	Row over former minister's autobiography - Aug'14
1892	jpg	2014	COMMONWEALTH MEIN C'MON INDIA !	https://amul.com/files/hits/amul-hits-1892.jpg	India's outstanding performance ! - Aug'14
1891	jpg	2014	Maska laga Ke !	https://amul.com/files/hits/amul-hits-1891.jpg	Salman's new blockbuster-July'14
1890	jpg	2014	Kha, buddy, Kha, buddy, kha !	https://amul.com/files/hits/amul-hits-1890.jpg	PKL gains prominence -July'14
1889	jpg	2014	Kiski marzi... Kiski Mirza ?	https://amul.com/files/hits/amul-hits-1889.jpg	MLA's barb against Sania.-July'14
1888	jpg	2014	Test of India. Best of India.	https://amul.com/files/hits/amul-hits-1888.jpg	Amul girl supports & sponsors our CWG team - July'14
1887	jpg	2014	Lords To Cheer About !	https://amul.com/files/hits/amul-hits-1887.jpg	Historic win after 28 years ! - July'14
1886	jpg	2014	Stop this jalta hai attitude !	https://amul.com/files/hits/amul-hits-1886.jpg	Who'll protect our Mumbai firemen? - July'14
1884	jpg	2014	MAGNIFICENT KLOSE TO GREAT CAREER !	https://amul.com/files/hits/amul-hits-1884.jpg	All time leading goal scorer - July'14
1885	jpg	2014	ANGERSON VS JHAGDAJA !	https://amul.com/files/hits/amul-hits-1885.jpg	Cricketer's spat !
1883	jpg	2014	Everyone's Golden girl !	https://amul.com/files/hits/amul-hits-1883.jpg	FIFA World Cup's ultimate prize ! - July'14
1882	jpg	2014	Germania!	https://amul.com/files/hits/amul-hits-1882.jpg	FIFA World Cup winners ! - July'14
1881	jpg	2014	DUTY SLEEP ?	https://amul.com/files/hits/amul-hits-1881.jpg	Rahul Gandhi napping in Parliament ! - July'14
1879	jpg	2014	Budget utterly bujaitley delicious hoga?	https://amul.com/files/hits/amul-hits-1879.jpg	Anticipating much needed relief! - July'14
1880	jpg	2014	ARRE O SAMBA , KITNE GOAL THHE ?	https://amul.com/files/hits/amul-hits-1880.jpg	Brazil's humiliating defeat ! - July'14
1878	jpg	2014	REFREE - FOR - ALL !	https://amul.com/files/hits/amul-hits-1878.jpg	Lax officiating breaks Brazil's back - July'14
1877	jpg	2014	Maria,Share - a - poha with Sachin !	https://amul.com/files/hits/amul-hits-1877.jpg	Tennis star hasn't heard of God of cricket? - July'14
1876	jpg	2014	TOH AB GOALIE ... KHA !	https://amul.com/files/hits/amul-hits-1876.jpg	The stars of FIFA 2014 ! - July'14
1875	jpg	2014	Kaun Banega Sarodpati ?	https://amul.com/files/hits/amul-hits-1875.jpg	Amjad Ali Khan reunited with his prized possession - July'14
1874	jpg	2014	Daylight Robbenery?	https://amul.com/files/hits/amul-hits-1874.jpg	Dutch footballer fakes dive! - July'14
1872	jpg	2014	Kaata toh hai... ab chamach bhi mil jaye!	https://amul.com/files/hits/amul-hits-1872.jpg	Uruguay striker uses his teeth! - June'14
1873	jpg	2014	James sandwich ? Add maska !	https://amul.com/files/hits/amul-hits-1873.jpg	Leading goal scorer - Rodriguez -June'14
1871	jpg	2014	Canniball!	https://amul.com/files/hits/amul-hits-1871.jpg	Uruguay striker uses his teeth! - June'14
1870	jpg	2014	Pass fail hua ?	https://amul.com/files/hits/amul-hits-1870.jpg	Partial rollback of rail fares - June'14
1868	jpg	2014	NEYMAR , yeh maar !	https://amul.com/files/hits/amul-hits-1868.jpg	Brazilian star excels!
1869	jpg	2014	MAUSAM BAADAL DO !	https://amul.com/files/hits/amul-hits-1869.jpg	Heat wave continues June'14
1867	jpg	2014	TIME TO EAT BUTTER !	https://amul.com/files/hits/amul-hits-1867.jpg	World's leading magazine highlights the goodness of milk-fat -June'14
1866	jpg	2014	Tiki - Taka NAHIN Tikka ?	https://amul.com/files/hits/amul-hits-1866.jpg	Reign of Spain ends - June'14
1865	jpg	2014	A HEAVY PRICE TO PEPE !	https://amul.com/files/hits/amul-hits-1865.jpg	Portugese player's aggro behaviour ! - June'14
1864	jpg	2014	Mikamaal Schumacher !	https://amul.com/files/hits/amul-hits-1864.jpg	Formula 1 legend recovers miraculously -June'14
1863	jpg	2014	A PREITY NESSY AFFAIR?	https://amul.com/files/hits/amul-hits-1863.jpg	The Zinta-Wadia controversy - June '14
1862	jpg	2014	DUTCH KE REHNA RE BABA!	https://amul.com/files/hits/amul-hits-1862.jpg	Persie helps Netherlands thrash Spain!
1861	jpg	2014	SAO PAO LAO !	https://amul.com/files/hits/amul-hits-1861.jpg	FIFA fever begins....
1860	jpg	2014	MUMBAI MAT-RO! IT'S FINALLY HERE !	https://amul.com/files/hits/amul-hits-1860.jpg	Swanky new rail service. -June'14
1859	jpg	2014	SHARE A PAV ? AUR DAL,NADAL!	https://amul.com/files/hits/amul-hits-1859.jpg	French Open winner June'14.
1858	jpg	2014	Spread Amulity , not enmity!	https://amul.com/files/hits/amul-hits-1858.jpg	Seeking communal harmony in Pune-June'14.
1857	jpg	2014	Dalals' Treat !	https://amul.com/files/hits/amul-hits-1857.jpg	Sensex crosses 25,000 ! - June'14
1855	jpg	2014	Telanbangaya	https://amul.com/files/hits/amul-hits-1855.jpg	Formation of 29 th state.-June'14
1856	jpg	2014	RUKAVAT KE LIYE KHADDA HAI !	https://amul.com/files/hits/amul-hits-1856.jpg	Mumbai roads in a mess.-June'14
1854	jpg	2014	Munh mein ghee shaKKR aur makhan !	https://amul.com/files/hits/amul-hits-1854.jpg	Champions of IPL 7.-June'14
1853	jpg	2014	Smriti's hairani at criticism ?	https://amul.com/files/hits/amul-hits-1853.jpg	HRD minister's educational qualifications.-May'14
1852	jpg	2014	ENCOREY NEEDED ?	https://amul.com/files/hits/amul-hits-1852.jpg	Can MI win tonight? - May'14
1851	jpg	2014	Ambas-sadder!	https://amul.com/files/hits/amul-hits-1851.jpg	End of the road for the car - May '14
1850	jpg	2014	Bharatiya SAARCar!	https://amul.com/files/hits/amul-hits-1850.jpg	Modi's swearing-in ceremony.- May'14
1849	jpg	2014	Aa bail mujhe maar !	https://amul.com/files/hits/amul-hits-1849.jpg	Kejriwal refuses to pay bail bond ! - May'14
1848	jpg	2014	Bitin with a Titan !	https://amul.com/files/hits/amul-hits-1848.jpg	Largest dinosaur remains unearthed.
1847	jpg	2014	Accha din-ner aaya hai!	https://amul.com/files/hits/amul-hits-1847.jpg	New era in Indian politics - May '14
1846	jpg	2014	Have A...Have AAI...SOME MASKA !	https://amul.com/files/hits/amul-hits-1846.jpg	Heart warming film - Hawaa Hawaai - May'14
1845	jpg	2014	AB KI BAR,BHAJAP SWEEKAR !	https://amul.com/files/hits/amul-hits-1845.jpg	Modi's landslide victory!
1844	jpg	2014	Election ka mission safal !	https://amul.com/files/hits/amul-hits-1844.jpg	Smooth functioning of polls....-May'14
1843	jpg	2014	YesRK or no final?	https://amul.com/files/hits/amul-hits-1843.jpg	Ban on KKR owner to be lifted?-May'14
1842	jpg	2014	Poll Prediction : total addiction !	https://amul.com/files/hits/amul-hits-1842.jpg	The nation elects its winner ! - May'14
1840	jpg	2014	GAME, 2 SETS ... BOTH MATCH!	https://amul.com/files/hits/amul-hits-1840.jpg	Federer adds to his family - May '14
1839	jpg	2014	BRAT AND BRAWL!	https://amul.com/files/hits/amul-hits-1839.jpg	Starc & Pollard in ugly spat!
1838	jpg	2014	Corn On The CobWeb? Eat With Maska!	https://amul.com/files/hits/amul-hits-1838.jpg	The Superhero returns
1837	jpg	2014	KUCHHDIVINE BUTTER KHAO!	https://amul.com/files/hits/amul-hits-1837.jpg	South superstar's much awaited film & twitter presence.
1836	jpg	2014	KYA SHOAIBD BOL BAHA HAI ?	https://amul.com/files/hits/amul-hits-1836.jpg	Pak pace bowler's unusual accent
1835	jpg	2014	We want Ro hit not No hit!	https://amul.com/files/hits/amul-hits-1835.jpg	Dismal performance by Mumbai Indians
1834	jpg	2014	CATCHES LYNN MATCHES!	https://amul.com/files/hits/amul-hits-1834.jpg	IPL's most spectacular dismissal !
1833	jpg	2014	Glenn smacks well!	https://amul.com/files/hits/amul-hits-1833.jpg	Big hitting Kings XI Punjab batsman explodes!
1832	jpg	2014	Dilwaale dulhaniya finally le jayenge!	https://amul.com/files/hits/amul-hits-1832.jpg	Much awaited Adi-Rani wedding !
1831	jpg	2014	2 TASTES	https://amul.com/files/hits/amul-hits-1831.jpg	Bollywood release - 2 states.
1830	jpg	2014	Magic Gabrielism	https://amul.com/files/hits/amul-hits-1830.jpg	Tribute to the great writer, Garcia Marquez.
1829	jpg	2014	Bridging the genderation gap!	https://amul.com/files/hits/amul-hits-1829.jpg	Supreme Court recognizes third gender - Apr'14
1828	jpg	2014	IPL 7 kicks off !	https://amul.com/files/hits/amul-hits-1828.jpg	IPL 7 kicks off !
1827	jpg	2014	Dil dhoondhta hai... woh mil gaya !	https://amul.com/files/hits/amul-hits-1827.jpg	Gulzar bestowed with Dadasaheb Phalke award.
1826	jpg	2014	House Butteratheon	https://amul.com/files/hits/amul-hits-1826.jpg	Cult TV series - Game of Thrones
1825	jpg	2014	Comic Strip	https://amul.com/files/hits/amul-hits-1825.jpg	Farewell Archie Andrews !
1824	jpg	2014	Where's the Yu, Vi used to know?	https://amul.com/files/hits/amul-hits-1824.jpg	Star all rounder under fire - Apr'14
1823	jpg	2014	FORGET ALASKA,GET AMASKA!	https://amul.com/files/hits/amul-hits-1823.jpg	Russia wants the state back!
1822	jpg	2014	BEST	https://amul.com/files/hits/amul-hits-1822.jpg	Bus strike paralyses Mumbai
1821	jpg	2014	BESAHARA PARIVAR ?	https://amul.com/files/hits/amul-hits-1821.jpg	Pressure on employees to bail out chief - April '14
1820	jpg	2014	Sunny Side up!	https://amul.com/files/hits/amul-hits-1820.jpg	Gavaskar appointed interim BCCI chief.
1819	jpg	2014	AK Mathlab Amul Khaana!	https://amul.com/files/hits/amul-hits-1819.jpg	Forget AK 47 & AK 49, have the real AK!
1818	jpg	2014	N.Sharmnivasan?	https://amul.com/files/hits/amul-hits-1818.jpg	BCCI President refuses to step down !
1817	jpg	2014	Why was Amit Mistreated?	https://amul.com/files/hits/amul-hits-1817.jpg	The once neglected leg spinner excels!
1816	jpg	2014	Insaaf Shakti se Milla!	https://amul.com/files/hits/amul-hits-1816.jpg	Speedy justice for rape cases - Mar'14
1815	jpg	2014	Always Khush! Always wanted!	https://amul.com/files/hits/amul-hits-1815.jpg	Tribute to a great journalist & novelist - Mar'14
1814	jpg	2014	BaZee kaun jeetega?	https://amul.com/files/hits/amul-hits-1814.jpg	India skipper sues TV channels.
1813	jpg	2014	CRIMEA AND PUNISHMENT?	https://amul.com/files/hits/amul-hits-1813.jpg	Crimea votes to split from Ukraine & join Russia
1812	jpg	2014	Slow Coach?	https://amul.com/files/hits/amul-hits-1812.jpg	Duncan Fletcher under the scanner !
1811	jpg	2014	On the wings of a prayer...	https://amul.com/files/hits/amul-hits-1811.jpg	Where is Flight MH 307?
1810	jpg	2014	Ran aut and get maska !	https://amul.com/files/hits/amul-hits-1810.jpg	Kangana shines - Mar'14
1809	jpg	2014	The new weapon of the common man	https://amul.com/files/hits/amul-hits-1809.jpg	The new weapon of the common man
1808	jpg	2014	Ukrave for maska?Rush ya	https://amul.com/files/hits/amul-hits-1808.jpg	Ukraine-Russia tensions
1807	jpg	2014	Gang Ab Gul	https://amul.com/files/hits/amul-hits-1807.jpg	High Court stay on Bollywood film
1806	jpg	2014	Tweat Degenerously	https://amul.com/files/hits/amul-hits-1806.jpg	Oscar host's 'selfie'breaks Twitter record!
1805	jpg	2014	Matthew Makhaney	https://amul.com/files/hits/amul-hits-1805.jpg	86th Academy Awards
1804	jpg	2014	Mamata ke liye Anna Haazir - hai	https://amul.com/files/hits/amul-hits-1804.jpg	Social crusader backs West Bengal CM.
1803	jpg	2014	Adaalat se majboor	https://amul.com/files/hits/amul-hits-1803.jpg	Sahara chief surrenders
1802	jpg	2014	Aanewala Dal jaane waala hai	https://amul.com/files/hits/amul-hits-1802.jpg	RJD faces rebellion
1801	jpg	2014	Fb boughtsapp!	https://amul.com/files/hits/amul-hits-1801.jpg	Mark Zuckerberg buys Whatsapp.
1800	jpg	2014	BOM BOM BOM BOM, BOMBAY MARIA HAI!	https://amul.com/files/hits/amul-hits-1800.jpg	Rakesh Maria - Mumbai's new Police Commissioner - Feb'14
1799	jpg	2014	Andhera Pradesh!	https://amul.com/files/hits/amul-hits-1799.jpg	Telangana Bill passed in Lok Sabha
1798	jpg	2014	London unDone?	https://amul.com/files/hits/amul-hits-1798.jpg	UK floods wreak havoc
1797	jpg	2014	The Perfect Interim Meal!	https://amul.com/files/hits/amul-hits-1797.jpg	UPA's farewell budget.
1796	jpg	2014	From NaMo to YaMo!	https://amul.com/files/hits/amul-hits-1796.jpg	US Ambassador meets Gujarat CM.
1795	jpg	2014	Let's spray for our country	https://amul.com/files/hits/amul-hits-1795.jpg	Parliament peppered.
1794	jpg	2014	Sword is mightier than the Penguin?	https://amul.com/files/hits/amul-hits-1794.jpg	Publishers pulp book on Hinduism.-Feb'13
1793	jpg	2014	India Cements Position in ICC	https://amul.com/files/hits/amul-hits-1793.jpg	Srinivasan new ICC head.
1792	jpg	2014	Ruk jaana nahin	https://amul.com/files/hits/amul-hits-1792.jpg	Farewell Maruti 800.
1790	jpg	2014	Dont Cave in,Pietersen	https://amul.com/files/hits/amul-hits-1790.jpg	Star England batsman sacked.
1791	jpg	2014	Bhajappida	https://amul.com/files/hits/amul-hits-1791.jpg	Music director joins politics.
1789	jpg	2014	MONORANJAN FOR ALL!	https://amul.com/files/hits/amul-hits-1789.jpg	Mumbai's new monorail.
1788	jpg	2014	Insatyable Appetite? Have High.Tea!	https://amul.com/files/hits/amul-hits-1788.jpg	Microsoft's new CEO
1787	jpg	2014	IT mein mighty kaun hai!	https://amul.com/files/hits/amul-hits-1787.jpg	Two Indians in fray for Microsoft top slot
1786	jpg	2014	Plane Arrogance!	https://amul.com/files/hits/amul-hits-1786.jpg	Special treatment to MPs by airlines - Jan'14
1785	jpg	2014	WISH WE COULD SEYMOUR OF YOUR TALENT!	https://amul.com/files/hits/amul-hits-1785.jpg	The loss of a great actor
1784	jpg	2014	No Karuna For Him?	https://amul.com/files/hits/amul-hits-1784.jpg	The DMK saga - Jan'14
1783	jpg	2014	TOLL PHOD?	https://amul.com/files/hits/amul-hits-1783.jpg	Vandalizing of booths in Maharashtra
1782	jpg	2014	NAJAWAB INTERVIEW?	https://amul.com/files/hits/amul-hits-1782.jpg	The political leader's first T.V. interview
1781	jpg	2014	Big Gorey a big worry!	https://amul.com/files/hits/amul-hits-1781.jpg	NZ's star all rounder Corey Anderson !
1780	jpg	2014	Stanislice	https://amul.com/files/hits/amul-hits-1780.jpg	Can Stanislas Wawrinka win the Aus Open?
1779	jpg	2014	Hawai Mahal!	https://amul.com/files/hits/amul-hits-1779.jpg	Mumbai's swanky Terminal 2
1778	jpg	2014	Breaking Bharti Laws?	https://amul.com/files/hits/amul-hits-1778.jpg	AAP minister involved in raid
1777	jpg	2014	Chook Chook gaadi	https://amul.com/files/hits/amul-hits-1777.jpg	Mumbai's accident ridden stations
1776	jpg	2014	Kaun kiski pataang kheech raha hai	https://amul.com/files/hits/amul-hits-1776.jpg	Bonding on Makar Sankranti
1775	jpg	2014	Kambaal ki thandi!	https://amul.com/files/hits/amul-hits-1775.jpg	Cold wave across India - Jan'14
1774	jpg	2014	Terrible state of Mumbai roads	https://amul.com/files/hits/amul-hits-1774.jpg	Terrible state of Mumbai roads
1773	jpg	2014	BAKER'S TREAT IN HOLMES EVERY WHERE	https://amul.com/files/hits/amul-hits-1773.jpg	TV show Sherlock causes sensation.
1772	jpg	2014	WILL BETI BE BETTER?	https://amul.com/files/hits/amul-hits-1772.jpg	Priyanka Gandhi set to join active politics?
1771	jpg	2014	C'MON SCHUMI! THE RACE HAS JUST BEGUN!	https://amul.com/files/hits/amul-hits-1771.jpg	Wishing Michael Schumacher a speedy recovery
1770	jpg	2014	Naye daur mein likhenge milke nayi kahani!	https://amul.com/files/hits/amul-hits-1770.jpg	Aam janata joins Aam Aadmi Party - Jan'14
1769	jpg	2014	3D Mein Show Le!	https://amul.com/files/hits/amul-hits-1769.jpg	Bollywood's block buster in 3D - Jan'14
1768	jpg	2014	View from the Adar side?	https://amul.com/files/hits/amul-hits-1768.jpg	Highrise Adarsh scam under scanner again
1767	jpg	2013	NAYI DISHA NAYE DISHES!	https://amul.com/files/hits/amul-hits-1767.jpg	Happy New Year!
1766	jpg	2013	Naav yaadon ki doobti hi nahin...	https://amul.com/files/hits/amul-hits-1766.jpg	R.I.P. Farooque Shaikh - Dec'13
1765	jpg	2013	Khallas to a great career!	https://amul.com/files/hits/amul-hits-1765.jpg	The great South African retires from test cricket - Dec'13
1764	jpg	2013	Belan se maar padegi, palash!	https://amul.com/files/hits/amul-hits-1764.jpg	Euphoria singer makes 'sexist' remarks at IIT Bombay 'Dec'13
1763	jpg	2013	Hand in Hand, AAM in ARM?	https://amul.com/files/hits/amul-hits-1763.jpg	AAP and Congress join hands
1762	jpg	2013	Dhoom tea!	https://amul.com/files/hits/amul-hits-1762.jpg	New Bollywood release 'Dec'13
1761	jpg	2013	Khobradaar USA!	https://amul.com/files/hits/amul-hits-1761.jpg	Diplomatic spat between India and U.S- Dec'13
1760	jpg	2013	I Know I'm not ordinary!	https://amul.com/files/hits/amul-hits-1760.jpg	RIP Peter O' Toole 'Dec'13
1759	jpg	2013	Pal kya hoga Kisko Pata?	https://amul.com/files/hits/amul-hits-1759.jpg	Lok Pal bill in Rajya Sabha'Dec'13
1758	jpg	2013	Freedpm of choice	https://amul.com/files/hits/amul-hits-1758.jpg	Supreme Court verdict on Section 377 'Dec'13
1757	jpg	2013	Mirchi Johnson!	https://amul.com/files/hits/amul-hits-1757.jpg	Australian fast bowler terrorises English batsmen 'Dec'12
1756	jpg	2013	Band Bhajap Bharat!	https://amul.com/files/hits/amul-hits-1756.jpg	BJP sweeps the polls - Dec'13
1755	jpg	2013	Kejriwah!	https://amul.com/files/hits/amul-hits-1755.jpg	Arvind Kejriwal-new hope for the nation!
1754	jpg	2013	He rose everytime we fell.	https://amul.com/files/hits/amul-hits-1754.jpg	RIP Nelson Mandela
1753	jpg	2013	More Safety WARRanted!	https://amul.com/files/hits/amul-hits-1753.jpg	WARR (War Against Railway Rowdies)-Railways safety drive for women.
1751	jpg	2013	SOLAH BARAS'.	https://amul.com/files/hits/amul-hits-1751.jpg	Proposed amendment of the Juvenile Justice Act.-Dec'13
1752	jpg	2013	Gone too fast...	https://amul.com/files/hits/amul-hits-1752.jpg	RIP Paul Walker-Dec'13
1750	jpg	2013	Taalis banned'..	https://amul.com/files/hits/amul-hits-1750.jpg	Taliban's ban on Pak media praising Sachin.-Nov'13
1749	jpg	2013	JOLLY KE PEECHE'.	https://amul.com/files/hits/amul-hits-1749.jpg	BJP MLA's act of vandalism -Nov'13
1748	jpg	2013	Tamatar ban gaya'..	https://amul.com/files/hits/amul-hits-1748.jpg	Skyrocketing price of tomatoes.- Nov'13
1747	jpg	2013	Your vision'..	https://amul.com/files/hits/amul-hits-1747.jpg	We miss India's Milkman.- Nov'13
1746	jpg	2013	KYA SE KYA'..	https://amul.com/files/hits/amul-hits-1746.jpg	The Tarun Tejpal's saga.- Nov'13
1745	jpg	2013	Vish you were here!	https://amul.com/files/hits/amul-hits-1745.jpg	Viswanathan Anand's long reign ends
1744	jpg	2013	Hakk de!	https://amul.com/files/hits/amul-hits-1744.jpg	Does Dhyan Chand deserve the Bharat Ratna? - Nov'13
1743	jpg	2013	Humein'	https://amul.com/files/hits/amul-hits-1743.jpg	U.P. leader wants a ban on English in Parliament.- Nov'13
1742	jpg	2013	Maa Tujhe'	https://amul.com/files/hits/amul-hits-1742.jpg	Sachin dedicates his Bharat Ratna to all mothers- Nov'13
1741	jpg	2013	Scampa khola?	https://amul.com/files/hits/amul-hits-1741.jpg	Campa Cola compound demolition crisis - Nov'13
1740	jpg	2013	INDIA RETIRES HURT !	https://amul.com/files/hits/amul-hits-1740.jpg	Sachin's final test match- Nov'13
1739	jpg	2013	Roz hit''	https://amul.com/files/hits/amul-hits-1739.jpg	Rohit Sharma & Mohammed Shami have match winning test debuts!.' Nov'13
1738	jpg	2013	The original'.	https://amul.com/files/hits/amul-hits-1738.jpg	RIP Tarla Dalal.' Nov'13
1737	jpg	2013	LICK MASKA'..	https://amul.com/files/hits/amul-hits-1737.jpg	World Chess Championship.' Nov'13
1736	jpg	2013	ISE ROZ'.	https://amul.com/files/hits/amul-hits-1736.jpg	India's first mission to Mars.' Nov'13
1735	jpg	2013	internet in their net	https://amul.com/files/hits/amul-hits-1735.jpg	U.S. spying operation via social media' Nov'13
1734	jpg	2013	Yahan diya	https://amul.com/files/hits/amul-hits-1734.jpg	Happy Diwali ! ' Nov'13
1733	jpg	2013	Share	https://amul.com/files/hits/amul-hits-1733.jpg	Controversy surrounding 'Shehzada' remark.' Oct'13
1732	jpg	2013	Unnao Jaan?	https://amul.com/files/hits/amul-hits-1732.jpg	Gold hunt at fort in U.P.' Oct'13
1731	jpg	2013	Amul la''	https://amul.com/files/hits/amul-hits-1731.jpg	Teen activist takes on the Taliban.' Oct'13
1730	jpg	2013	Zindagi'..	https://amul.com/files/hits/amul-hits-1730.jpg	Legendary singer Manna Dey RIP ' Oct'13
1729	jpg	2013	OUT OF THIS WORLD!	https://amul.com/files/hits/amul-hits-1729.jpg	On spectacular 3D film GRAVITY - Oct'13
1728	jpg	2013	ISHANT SHARM HAI KYA?	https://amul.com/files/hits/amul-hits-1728.jpg	Indian pacer's poor bowling performance - Oct'13
1727	jpg	2013	Aussies Rajastanned!	https://amul.com/files/hits/amul-hits-1727.jpg	India's record run chase in Jaipur - Oct'13
1726	jpg	2013	CYCLONE KO PHAILINAY NAHIN DIYA!	https://amul.com/files/hits/amul-hits-1726.jpg	Timely tackling of the Cyclone - Oct'13
1725	jpg	2013	KYA YEH SACH HAI?	https://amul.com/files/hits/amul-hits-1725.jpg	The great Sachin Tendulkar retires.-Oct'13
1724	jpg	2013	CELEBRATE'.	https://amul.com/files/hits/amul-hits-1724.jpg	Navratri greetings.-Oct'13
1723	jpg	2013	No Smiley For Miley!	https://amul.com/files/hits/amul-hits-1723.jpg	Pop star Miley Cyrus's raunchy music video "Wrecking Ball
1722	jpg	2013	TAMBE RACE KA GHODA!	https://amul.com/files/hits/amul-hits-1722.jpg	41 year old Rajasthan Royal's Pravin Tambe delivers the goods!
1721	jpg	2013	UNCLE SLAMMED SHUT!	https://amul.com/files/hits/amul-hits-1721.jpg	U.S. Goverment shut down
1720	jpg	2013	Gudh Road!	https://amul.com/files/hits/amul-hits-1720.jpg	Amul wishes The Good Road, India's official Oscar entry
1719	jpg	2013	ab toh koi charna nahin raha!	https://amul.com/files/hits/amul-hits-1719.jpg	Laloo goes to jail for fodder scam - Oct'13
1718	jpg	2013	OrderNans with Makhan!	https://amul.com/files/hits/amul-hits-1718.jpg	The ordinance controversy - Oct'13
1717	jpg	2013	Manna kyon kiya, Bhai?	https://amul.com/files/hits/amul-hits-1717.jpg	Sanjay Dutt's play cancelled in jail - Sept'13
1716	jpg	2013	Modi's operandi?	https://amul.com/files/hits/amul-hits-1716.jpg	What is Lalit Modi's future? - Sept'13
1715	jpg	2013	Late cut, square cut & hair cut!	https://amul.com/files/hits/amul-hits-1715.jpg	MS Dhoni's new haircut - Sept'13
1714	jpg	2013	Dopyaza ban gaya nopyaza!	https://amul.com/files/hits/amul-hits-1714.jpg	Onion prices soar - Sept'13
1713	jpg	2013	That's how the bookie crumbles!	https://amul.com/files/hits/amul-hits-1713.jpg	IPL spot fixing scam deepens - Sept.13
1712	jpg	2013	Munch Box!	https://amul.com/files/hits/amul-hits-1712.jpg	New Bollywood release LUNCH BOX - Sept'13
1711	jpg	2013	NAYE SAAL KI SHERUWAT?	https://amul.com/files/hits/amul-hits-1711.jpg	Mallika Sherawat sings happy birthday to Narendra Modi - Sept'13
1710	jpg	2013	RACIST MISSBEHAVIOUR	https://amul.com/files/hits/amul-hits-1710.jpg	Tweets against Miss America- Sept'13
1709	jpg	2013	Lal kaisa	https://amul.com/files/hits/amul-hits-1709.jpg	Should LK Advaniji retire gracefully? ' Sept'13
1708	jpg	2013	Shree Shan't play again?	https://amul.com/files/hits/amul-hits-1708.jpg	Life ban for spot fixing cricketers - Sept'13
1707	jpg	2013	GANESHOTSERVE!	https://amul.com/files/hits/amul-hits-1707.jpg	Ongoing Ganpati festivities-Sept'13
1706	jpg	2013	BITE TO '.	https://amul.com/files/hits/amul-hits-1706.jpg	On the controversial RTI Act-Sept'13
1705	jpg	2013	LEANDER'..	https://amul.com/files/hits/amul-hits-1705.jpg	Leander Paes wins U.S. Open doubles.
1704	jpg	2013	Welcome'..	https://amul.com/files/hits/amul-hits-1704.jpg	Promising new RBI governor' Sept'13
1703	jpg	2013	Zubin'.	https://amul.com/files/hits/amul-hits-1703.jpg	Controversy over Zubin Mehta's concert in Kashmir ' Sept'13
1702	jpg	2013	Gaadi rula rahi hai?	https://amul.com/files/hits/amul-hits-1702.jpg	Sudden steep hike in petrol prices - Sept'13
1701	jpg	2013	AATANK'..	https://amul.com/files/hits/amul-hits-1701.jpg	Terror mastermind Yasin Bhatkal arrested ' Sept'13
1700	jpg	2013	DAMASKAS''	https://amul.com/files/hits/amul-hits-1700.jpg	U.S. involvement in the Syria crisis.- Aug'13
1699	jpg	2013	SILLY PINTS	https://amul.com/files/hits/amul-hits-1699.jpg	England players misbehavior on Oval pitch - Aug'13
1698	jpg	2013	RAKSHA UNDONE?	https://amul.com/files/hits/amul-hits-1698.jpg	Women's empowerment against violence.- Aug'13
1697	jpg	2013	ECONOMY'.	https://amul.com/files/hits/amul-hits-1697.jpg	Rupee falls to all time low against the dollar.- Aug'13
1696	jpg	2013	Usain,''	https://amul.com/files/hits/amul-hits-1696.jpg	Usain Bolt makes history. Aug'13
1695	jpg	2013	BHOOKH HAI'..	https://amul.com/files/hits/amul-hits-1695.jpg	Descriptor: Spiralling onion prices.. - Aug'13
1694	jpg	2013	Sub ki hifazat'.	https://amul.com/files/hits/amul-hits-1694.jpg	Indian Navy submarine disaster - Aug'13
1693	jpg	2013	Kaash mir'	https://amul.com/files/hits/amul-hits-1693.jpg	Descriptor:Violations at the Line of Control - Aug'13
1692	jpg	2013	Bokwaasoffice Hit?	https://amul.com/files/hits/amul-hits-1692.jpg	Bollywood blockbuster Chennai Express - Aug'13
1691	jpg	2013	Dardi pub pub Kardi?	https://amul.com/files/hits/amul-hits-1691.jpg	England spinner Monty Panesar's drunken antics - Aug'13
1690	jpg	2013	PAV'.	https://amul.com/files/hits/amul-hits-1690.jpg	Politician's poverty remark kicks up a row.' Aug'13
1689	jpg	2013	RANE BHI DO'	https://amul.com/files/hits/amul-hits-1689.jpg	Politician tweets against Gujaratis living in Mumbai ' Aug'13
1688	jpg	2013	Kisko mafia kiya	https://amul.com/files/hits/amul-hits-1688.jpg	IAS officer suspended for taking on illegal sand mining mafia in Uttar Pradesh-Aug'13
1687	jpg	2013	Feud Bill?	https://amul.com/files/hits/amul-hits-1687.jpg	Food Security Bill slated for monsoon session of Parliament today.-Aug'13
1686	jpg	2013	Divide this'.	https://amul.com/files/hits/amul-hits-1686.jpg	Formation of new state ' Telangana.-Aug'13
1685	jpg	2013	B-DAY	https://amul.com/files/hits/amul-hits-1685.jpg	Bollywood blockbuster D-Day-July'13
1684	jpg	2013	AAJ KI TAAZA'.	https://amul.com/files/hits/amul-hits-1684.jpg	Inspite of inflation full meal available at Rs.12 ? ' July'13
1683	jpg	2013	Hum bulbule'	https://amul.com/files/hits/amul-hits-1683.jpg	How safe is the Midday Meal scheme for our children?- July'13
